ID,TARGET
TEST_08784,2
TEST_08785,0
TEST_08786,0
TEST_08787,2
TEST_08788,0
TEST_08789,2
TEST_08790,2
TEST_08791,0
TEST_08792,0
TEST_08793,0
TEST_08794,0
TEST_08795,2
TEST_08796,1
TEST_08797,0
TEST_08798,0
TEST_08799,2
TEST_08800,2
TEST_08801,1
TEST_08802,0
TEST_08803,1
TEST_08804,2
TEST_08805,0
TEST_08806,0
TEST_08807,2
TEST_08808,0
TEST_08809,0
TEST_08810,0
TEST_08811,0
TEST_08812,0
TEST_08813,0
TEST_08814,0
TEST_08815,0
TEST_08816,0
TEST_08817,2
TEST_08818,0
TEST_08819,1
TEST_08820,0
TEST_08821,0
TEST_08822,0
TEST_08823,2
TEST_08824,2
TEST_08825,2
TEST_08826,2
TEST_08827,0
TEST_08828,2
TEST_08829,2
TEST_08830,1
TEST_08831,0
TEST_08832,0
TEST_08833,0
TEST_08834,1
TEST_08835,2
TEST_08836,1
TEST_08837,0
TEST_08838,1
TEST_08839,0
TEST_08840,1
TEST_08841,2
TEST_08842,2
TEST_08843,1
TEST_08844,1
TEST_08845,0
TEST_08846,0
TEST_08847,0
TEST_08848,1
TEST_08849,0
TEST_08850,2
TEST_08851,2
TEST_08852,2
TEST_08853,2
TEST_08854,1
TEST_08855,2
TEST_08856,0
TEST_08857,0
TEST_08858,1
TEST_08859,1
TEST_08860,0
TEST_08861,0
TEST_08862,0
TEST_08863,0
TEST_08864,0
TEST_08865,0
TEST_08866,0
TEST_08867,2
TEST_08868,1
TEST_08869,2
TEST_08870,0
TEST_08871,0
TEST_08872,1
TEST_08873,1
TEST_08874,1
TEST_08875,1
TEST_08876,2
TEST_08877,1
TEST_08878,0
TEST_08879,0
TEST_08880,1
TEST_08881,0
TEST_08882,0
TEST_08883,1
TEST_08884,2
TEST_08885,0
TEST_08886,1
TEST_08887,1
TEST_08888,0
TEST_08889,0
TEST_08890,1
TEST_08891,1
TEST_08892,0
TEST_08893,0
TEST_08894,0
TEST_08895,0
TEST_08896,0
TEST_08897,2
TEST_08898,0
TEST_08899,0
TEST_08900,2
TEST_08901,0
TEST_08902,1
TEST_08903,1
TEST_08904,0
TEST_08905,0
TEST_08906,2
TEST_08907,2
TEST_08908,0
TEST_08909,0
TEST_08910,0
TEST_08911,0
TEST_08912,0
TEST_08913,2
TEST_08914,2
TEST_08915,0
TEST_08916,2
TEST_08917,0
TEST_08918,0
TEST_08919,2
TEST_08920,0
TEST_08921,1
TEST_08922,2
TEST_08923,2
TEST_08924,1
TEST_08925,0
TEST_08926,1
TEST_08927,2
TEST_08928,0
TEST_08929,1
TEST_08930,0
TEST_08931,0
TEST_08932,0
TEST_08933,1
TEST_08934,2
TEST_08935,0
TEST_08936,1
TEST_08937,0
TEST_08938,2
TEST_08939,0
TEST_08940,0
TEST_08941,2
TEST_08942,0
TEST_08943,1
TEST_08944,0
TEST_08945,0
TEST_08946,0
TEST_08947,1
TEST_08948,1
TEST_08949,0
TEST_08950,2
TEST_08951,0
TEST_08952,1
TEST_08953,1
TEST_08954,2
TEST_08955,0
TEST_08956,0
TEST_08957,0
TEST_08958,0
TEST_08959,0
TEST_08960,0
TEST_08961,0
TEST_08962,0
TEST_08963,1
TEST_08964,1
TEST_08965,0
TEST_08966,0
TEST_08967,1
TEST_08968,2
TEST_08969,0
TEST_08970,2
TEST_08971,2
TEST_08972,0
TEST_08973,1
TEST_08974,0
TEST_08975,1
TEST_08976,0
TEST_08977,2
TEST_08978,0
TEST_08979,2
TEST_08980,1
TEST_08981,1
TEST_08982,0
TEST_08983,2
TEST_08984,0
TEST_08985,0
TEST_08986,0
TEST_08987,2
TEST_08988,2
TEST_08989,1
TEST_08990,2
TEST_08991,0
TEST_08992,0
TEST_08993,0
TEST_08994,0
TEST_08995,2
TEST_08996,0
TEST_08997,0
TEST_08998,0
TEST_08999,2
TEST_09000,2
TEST_09001,2
TEST_09002,1
TEST_09003,2
TEST_09004,0
TEST_09005,0
TEST_09006,0
TEST_09007,0
TEST_09008,1
TEST_09009,0
TEST_09010,0
TEST_09011,2
TEST_09012,1
TEST_09013,0
TEST_09014,0
TEST_09015,1
TEST_09016,0
TEST_09017,2
TEST_09018,0
TEST_09019,0
TEST_09020,2
TEST_09021,0
TEST_09022,2
TEST_09023,2
TEST_09024,0
TEST_09025,0
TEST_09026,2
TEST_09027,1
TEST_09028,2
TEST_09029,0
TEST_09030,2
TEST_09031,1
TEST_09032,0
TEST_09033,0
TEST_09034,2
TEST_09035,0
TEST_09036,0
TEST_09037,0
TEST_09038,0
TEST_09039,0
TEST_09040,0
TEST_09041,1
TEST_09042,2
TEST_09043,1
TEST_09044,0
TEST_09045,1
TEST_09046,0
TEST_09047,0
TEST_09048,1
TEST_09049,1
TEST_09050,0
TEST_09051,0
TEST_09052,0
TEST_09053,0
TEST_09054,0
TEST_09055,0
TEST_09056,2
TEST_09057,0
TEST_09058,2
TEST_09059,2
TEST_09060,1
TEST_09061,1
TEST_09062,2
TEST_09063,1
TEST_09064,0
TEST_09065,0
TEST_09066,2
TEST_09067,0
TEST_09068,1
TEST_09069,0
TEST_09070,0
TEST_09071,2
TEST_09072,0
TEST_09073,1
TEST_09074,0
TEST_09075,0
TEST_09076,1
TEST_09077,1
TEST_09078,0
TEST_09079,0
TEST_09080,2
TEST_09081,0
TEST_09082,0
TEST_09083,1
TEST_09084,1
TEST_09085,1
TEST_09086,0
TEST_09087,2
TEST_09088,0
TEST_09089,0
TEST_09090,0
TEST_09091,0
TEST_09092,2
TEST_09093,0
TEST_09094,0
TEST_09095,0
TEST_09096,1
TEST_09097,0
TEST_09098,1
TEST_09099,1
TEST_09100,0
TEST_09101,0
TEST_09102,1
TEST_09103,2
TEST_09104,0
TEST_09105,0
TEST_09106,2
TEST_09107,1
TEST_09108,1
TEST_09109,1
TEST_09110,1
TEST_09111,0
TEST_09112,1
TEST_09113,1
TEST_09114,0
TEST_09115,0
TEST_09116,1
TEST_09117,0
TEST_09118,0
TEST_09119,0
TEST_09120,0
TEST_09121,0
TEST_09122,0
TEST_09123,1
TEST_09124,0
TEST_09125,0
TEST_09126,0
TEST_09127,0
TEST_09128,0
TEST_09129,0
TEST_09130,2
TEST_09131,0
TEST_09132,0
TEST_09133,1
TEST_09134,0
TEST_09135,0
TEST_09136,0
TEST_09137,1
TEST_09138,1
TEST_09139,2
TEST_09140,2
TEST_09141,1
TEST_09142,0
TEST_09143,2
TEST_09144,0
TEST_09145,1
TEST_09146,2
TEST_09147,2
TEST_09148,1
TEST_09149,0
TEST_09150,1
TEST_09151,0
TEST_09152,0
TEST_09153,1
TEST_09154,0
TEST_09155,0
TEST_09156,0
TEST_09157,1
TEST_09158,0
TEST_09159,0
TEST_09160,1
TEST_09161,0
TEST_09162,0
TEST_09163,1
TEST_09164,0
TEST_09165,1
TEST_09166,2
TEST_09167,1
TEST_09168,1
TEST_09169,0
TEST_09170,1
TEST_09171,0
TEST_09172,0
TEST_09173,0
TEST_09174,1
TEST_09175,1
TEST_09176,1
TEST_09177,0
TEST_09178,0
TEST_09179,2
TEST_09180,2
TEST_09181,0
TEST_09182,2
TEST_09183,0
TEST_09184,0
TEST_09185,0
TEST_09186,1
TEST_09187,1
TEST_09188,0
TEST_09189,1
TEST_09190,0
TEST_09191,0
TEST_09192,2
TEST_09193,1
TEST_09194,0
TEST_09195,0
TEST_09196,0
TEST_09197,2
TEST_09198,0
TEST_09199,0
TEST_09200,2
TEST_09201,0
TEST_09202,0
TEST_09203,0
TEST_09204,0
TEST_09205,0
TEST_09206,0
TEST_09207,2
TEST_09208,0
TEST_09209,0
TEST_09210,1
TEST_09211,2
TEST_09212,0
TEST_09213,0
TEST_09214,2
TEST_09215,0
TEST_09216,0
TEST_09217,0
TEST_09218,1
TEST_09219,0
TEST_09220,0
TEST_09221,2
TEST_09222,0
TEST_09223,1
TEST_09224,0
TEST_09225,0
TEST_09226,1
TEST_09227,2
TEST_09228,2
TEST_09229,0
TEST_09230,0
TEST_09231,1
TEST_09232,0
TEST_09233,0
TEST_09234,0
TEST_09235,0
TEST_09236,2
TEST_09237,1
TEST_09238,0
TEST_09239,0
TEST_09240,0
TEST_09241,2
TEST_09242,0
TEST_09243,0
TEST_09244,0
TEST_09245,2
TEST_09246,0
TEST_09247,0
TEST_09248,2
TEST_09249,2
TEST_09250,2
TEST_09251,0
TEST_09252,1
TEST_09253,0
TEST_09254,1
TEST_09255,0
TEST_09256,2
TEST_09257,0
TEST_09258,0
TEST_09259,0
TEST_09260,1
TEST_09261,0
TEST_09262,0
TEST_09263,0
TEST_09264,2
TEST_09265,0
TEST_09266,2
TEST_09267,0
TEST_09268,0
TEST_09269,0
TEST_09270,1
TEST_09271,1
TEST_09272,0
TEST_09273,0
TEST_09274,0
TEST_09275,0
TEST_09276,0
TEST_09277,0
TEST_09278,0
TEST_09279,1
TEST_09280,0
TEST_09281,1
TEST_09282,2
TEST_09283,0
TEST_09284,0
TEST_09285,2
TEST_09286,1
TEST_09287,2
TEST_09288,0
TEST_09289,1
TEST_09290,2
TEST_09291,0
TEST_09292,0
TEST_09293,0
TEST_09294,1
TEST_09295,0
TEST_09296,0
TEST_09297,1
TEST_09298,0
TEST_09299,0
TEST_09300,1
TEST_09301,0
TEST_09302,2
TEST_09303,2
TEST_09304,0
TEST_09305,2
TEST_09306,0
TEST_09307,2
TEST_09308,0
TEST_09309,2
TEST_09310,0
TEST_09311,1
TEST_09312,0
TEST_09313,0
TEST_09314,0
TEST_09315,0
TEST_09316,0
TEST_09317,1
TEST_09318,0
TEST_09319,0
TEST_09320,1
TEST_09321,1
TEST_09322,1
TEST_09323,2
TEST_09324,0
TEST_09325,2
TEST_09326,0
TEST_09327,1
TEST_09328,1
TEST_09329,1
TEST_09330,0
TEST_09331,2
TEST_09332,0
TEST_09333,1
TEST_09334,0
TEST_09335,1
TEST_09336,0
TEST_09337,0
TEST_09338,0
TEST_09339,1
TEST_09340,0
TEST_09341,2
TEST_09342,0
TEST_09343,2
TEST_09344,0
TEST_09345,1
TEST_09346,0
TEST_09347,0
TEST_09348,0
TEST_09349,1
TEST_09350,0
TEST_09351,2
TEST_09352,0
TEST_09353,1
TEST_09354,0
TEST_09355,2
TEST_09356,1
TEST_09357,0
TEST_09358,0
TEST_09359,2
TEST_09360,0
TEST_09361,2
TEST_09362,0
TEST_09363,2
TEST_09364,1
TEST_09365,0
TEST_09366,0
TEST_09367,0
TEST_09368,0
TEST_09369,0
TEST_09370,2
TEST_09371,0
TEST_09372,1
TEST_09373,1
TEST_09374,0
TEST_09375,2
TEST_09376,1
TEST_09377,0
TEST_09378,0
TEST_09379,1
TEST_09380,0
TEST_09381,2
TEST_09382,0
TEST_09383,2
TEST_09384,1
TEST_09385,0
TEST_09386,1
TEST_09387,2
TEST_09388,0
TEST_09389,0
TEST_09390,1
TEST_09391,0
TEST_09392,2
TEST_09393,0
TEST_09394,0
TEST_09395,0
TEST_09396,0
TEST_09397,0
TEST_09398,0
TEST_09399,2
TEST_09400,0
TEST_09401,2
TEST_09402,0
TEST_09403,0
TEST_09404,2
TEST_09405,0
TEST_09406,1
TEST_09407,0
TEST_09408,2
TEST_09409,1
TEST_09410,0
TEST_09411,0
TEST_09412,0
TEST_09413,0
TEST_09414,0
TEST_09415,0
TEST_09416,2
TEST_09417,0
TEST_09418,2
TEST_09419,0
TEST_09420,1
TEST_09421,2
TEST_09422,0
TEST_09423,2
TEST_09424,1
TEST_09425,0
TEST_09426,2
TEST_09427,2
TEST_09428,0
TEST_09429,0
TEST_09430,0
TEST_09431,0
TEST_09432,2
TEST_09433,2
TEST_09434,0
TEST_09435,1
TEST_09436,2
TEST_09437,1
TEST_09438,2
TEST_09439,0
TEST_09440,0
TEST_09441,0
TEST_09442,2
TEST_09443,0
TEST_09444,0
TEST_09445,0
TEST_09446,2
TEST_09447,1
TEST_09448,2
TEST_09449,1
TEST_09450,0
TEST_09451,0
TEST_09452,1
TEST_09453,0
TEST_09454,1
TEST_09455,0
TEST_09456,0
TEST_09457,1
TEST_09458,0
TEST_09459,0
TEST_09460,1
TEST_09461,1
TEST_09462,2
TEST_09463,0
TEST_09464,0
TEST_09465,0
TEST_09466,0
TEST_09467,2
TEST_09468,0
TEST_09469,0
TEST_09470,2
TEST_09471,2
TEST_09472,2
TEST_09473,1
TEST_09474,0
TEST_09475,2
TEST_09476,0
TEST_09477,0
TEST_09478,0
TEST_09479,0
TEST_09480,2
TEST_09481,0
TEST_09482,0
TEST_09483,0
TEST_09484,2
TEST_09485,2
TEST_09486,1
TEST_09487,0
TEST_09488,0
TEST_09489,0
TEST_09490,0
TEST_09491,1
TEST_09492,1
TEST_09493,0
TEST_09494,0
TEST_09495,0
TEST_09496,0
TEST_09497,1
TEST_09498,1
TEST_09499,1
TEST_09500,2
TEST_09501,1
TEST_09502,1
TEST_09503,0
TEST_09504,0
TEST_09505,0
TEST_09506,0
TEST_09507,2
TEST_09508,0
TEST_09509,0
TEST_09510,0
TEST_09511,0
TEST_09512,1
TEST_09513,0
TEST_09514,0
TEST_09515,2
TEST_09516,2
TEST_09517,0
TEST_09518,0
TEST_09519,0
TEST_09520,0
TEST_09521,0
TEST_09522,0
TEST_09523,2
TEST_09524,2
TEST_09525,0
TEST_09526,1
TEST_09527,0
TEST_09528,1
TEST_09529,0
TEST_09530,0
TEST_09531,0
TEST_09532,1
TEST_09533,0
TEST_09534,0
TEST_09535,2
TEST_09536,2
TEST_09537,1
TEST_09538,0
TEST_09539,0
TEST_09540,0
TEST_09541,0
TEST_09542,2
TEST_09543,0
TEST_09544,1
TEST_09545,0
TEST_09546,0
TEST_09547,0
TEST_09548,0
TEST_09549,0
TEST_09550,2
TEST_09551,0
TEST_09552,0
TEST_09553,0
TEST_09554,2
TEST_09555,0
TEST_09556,2
TEST_09557,1
TEST_09558,0
TEST_09559,0
TEST_09560,2
TEST_09561,0
TEST_09562,0
TEST_09563,0
TEST_09564,0
TEST_09565,0
TEST_09566,0
TEST_09567,1
TEST_09568,1
TEST_09569,0
TEST_09570,1
TEST_09571,0
TEST_09572,1
TEST_09573,1
TEST_09574,0
TEST_09575,0
TEST_09576,0
TEST_09577,1
TEST_09578,0
TEST_09579,2
TEST_09580,0
TEST_09581,0
TEST_09582,1
TEST_09583,0
TEST_09584,0
TEST_09585,0
TEST_09586,2
TEST_09587,2
TEST_09588,0
TEST_09589,0
TEST_09590,0
TEST_09591,0
TEST_09592,0
TEST_09593,1
TEST_09594,1
TEST_09595,0
TEST_09596,0
TEST_09597,0
TEST_09598,0
TEST_09599,2
TEST_09600,0
TEST_09601,0
TEST_09602,2
TEST_09603,0
TEST_09604,0
TEST_09605,0
TEST_09606,1
TEST_09607,2
TEST_09608,0
TEST_09609,1
TEST_09610,0
TEST_09611,0
TEST_09612,0
TEST_09613,2
TEST_09614,1
TEST_09615,0
TEST_09616,1
TEST_09617,1
TEST_09618,0
TEST_09619,2
TEST_09620,1
TEST_09621,1
TEST_09622,2
TEST_09623,1
TEST_09624,0
TEST_09625,0
TEST_09626,2
TEST_09627,0
TEST_09628,0
TEST_09629,1
TEST_09630,2
TEST_09631,2
TEST_09632,0
TEST_09633,2
TEST_09634,0
TEST_09635,2
TEST_09636,2
TEST_09637,0
TEST_09638,0
TEST_09639,2
TEST_09640,2
TEST_09641,0
TEST_09642,0
TEST_09643,1
TEST_09644,0
TEST_09645,0
TEST_09646,1
TEST_09647,1
TEST_09648,0
TEST_09649,1
TEST_09650,1
TEST_09651,2
TEST_09652,0
TEST_09653,0
TEST_09654,0
TEST_09655,2
TEST_09656,0
TEST_09657,0
TEST_09658,0
TEST_09659,0
TEST_09660,1
TEST_09661,1
TEST_09662,1
TEST_09663,0
TEST_09664,0
TEST_09665,2
TEST_09666,2
TEST_09667,0
TEST_09668,0
TEST_09669,2
TEST_09670,2
TEST_09671,0
TEST_09672,0
TEST_09673,0
TEST_09674,0
TEST_09675,0
TEST_09676,0
TEST_09677,0
TEST_09678,2
TEST_09679,0
TEST_09680,2
TEST_09681,0
TEST_09682,0
TEST_09683,0
TEST_09684,0
TEST_09685,1
TEST_09686,0
TEST_09687,1
TEST_09688,1
TEST_09689,0
TEST_09690,1
TEST_09691,0
TEST_09692,0
TEST_09693,0
TEST_09694,1
TEST_09695,0
TEST_09696,2
TEST_09697,0
TEST_09698,0
TEST_09699,1
TEST_09700,2
TEST_09701,0
TEST_09702,0
TEST_09703,0
TEST_09704,0
TEST_09705,0
TEST_09706,1
TEST_09707,0
TEST_09708,0
TEST_09709,1
TEST_09710,1
TEST_09711,2
TEST_09712,0
TEST_09713,0
TEST_09714,1
TEST_09715,0
TEST_09716,0
TEST_09717,0
TEST_09718,0
TEST_09719,2
TEST_09720,2
TEST_09721,1
TEST_09722,2
TEST_09723,2
TEST_09724,2
TEST_09725,2
TEST_09726,0
TEST_09727,2
TEST_09728,1
TEST_09729,1
TEST_09730,2
TEST_09731,1
TEST_09732,1
TEST_09733,0
TEST_09734,0
TEST_09735,0
TEST_09736,2
TEST_09737,0
TEST_09738,1
TEST_09739,0
TEST_09740,2
TEST_09741,0
TEST_09742,2
TEST_09743,0
TEST_09744,0
TEST_09745,2
TEST_09746,0
TEST_09747,1
TEST_09748,2
TEST_09749,2
TEST_09750,0
TEST_09751,0
TEST_09752,1
TEST_09753,0
TEST_09754,2
TEST_09755,0
TEST_09756,1
TEST_09757,2
TEST_09758,1
TEST_09759,0
TEST_09760,1
TEST_09761,0
TEST_09762,0
TEST_09763,0
TEST_09764,1
TEST_09765,2
TEST_09766,0
TEST_09767,0
TEST_09768,0
TEST_09769,0
TEST_09770,0
TEST_09771,0
TEST_09772,1
TEST_09773,0
TEST_09774,2
TEST_09775,2
TEST_09776,2
TEST_09777,0
TEST_09778,0
TEST_09779,0
TEST_09780,0
TEST_09781,0
TEST_09782,0
TEST_09783,0
TEST_09784,0
TEST_09785,2
TEST_09786,1
TEST_09787,0
TEST_09788,0
TEST_09789,0
TEST_09790,1
TEST_09791,2
TEST_09792,1
TEST_09793,1
TEST_09794,0
TEST_09795,0
TEST_09796,2
TEST_09797,1
TEST_09798,0
TEST_09799,0
TEST_09800,0
TEST_09801,2
TEST_09802,0
TEST_09803,1
TEST_09804,0
TEST_09805,0
TEST_09806,0
TEST_09807,2
TEST_09808,2
TEST_09809,1
TEST_09810,0
TEST_09811,2
TEST_09812,0
TEST_09813,0
TEST_09814,0
TEST_09815,0
TEST_09816,0
TEST_09817,1
TEST_09818,0
TEST_09819,2
TEST_09820,0
TEST_09821,2
TEST_09822,0
TEST_09823,1
TEST_09824,2
TEST_09825,1
TEST_09826,0
TEST_09827,0
TEST_09828,0
TEST_09829,0
TEST_09830,2
TEST_09831,0
TEST_09832,0
TEST_09833,0
TEST_09834,1
TEST_09835,2
TEST_09836,1
TEST_09837,1
TEST_09838,0
TEST_09839,0
TEST_09840,0
TEST_09841,2
TEST_09842,0
TEST_09843,0
TEST_09844,0
TEST_09845,0
TEST_09846,1
TEST_09847,0
TEST_09848,0
TEST_09849,1
TEST_09850,2
TEST_09851,0
TEST_09852,0
TEST_09853,0
TEST_09854,1
TEST_09855,0
TEST_09856,2
TEST_09857,1
TEST_09858,0
TEST_09859,2
TEST_09860,1
TEST_09861,2
TEST_09862,0
TEST_09863,0
TEST_09864,0
TEST_09865,1
TEST_09866,0
TEST_09867,0
TEST_09868,1
TEST_09869,1
TEST_09870,1
TEST_09871,0
TEST_09872,1
TEST_09873,0
TEST_09874,1
TEST_09875,0
TEST_09876,0
TEST_09877,0
TEST_09878,2
TEST_09879,0
TEST_09880,0
TEST_09881,2
TEST_09882,0
TEST_09883,0
TEST_09884,2
TEST_09885,1
TEST_09886,2
TEST_09887,2
TEST_09888,1
TEST_09889,0
TEST_09890,2
TEST_09891,0
TEST_09892,1
TEST_09893,1
TEST_09894,0
TEST_09895,1
TEST_09896,2
TEST_09897,2
TEST_09898,1
TEST_09899,2
TEST_09900,2
TEST_09901,0
TEST_09902,0
TEST_09903,0
TEST_09904,0
TEST_09905,2
TEST_09906,0
TEST_09907,1
TEST_09908,2
TEST_09909,1
TEST_09910,1
TEST_09911,0
TEST_09912,0
TEST_09913,0
TEST_09914,0
TEST_09915,2
TEST_09916,0
TEST_09917,0
TEST_09918,2
TEST_09919,0
TEST_09920,0
TEST_09921,2
TEST_09922,1
TEST_09923,1
TEST_09924,2
TEST_09925,1
TEST_09926,0
TEST_09927,0
TEST_09928,2
TEST_09929,0
TEST_09930,0
TEST_09931,1
TEST_09932,0
TEST_09933,1
TEST_09934,1
TEST_09935,0
TEST_09936,2
TEST_09937,0
TEST_09938,0
TEST_09939,1
TEST_09940,0
TEST_09941,0
TEST_09942,0
TEST_09943,0
TEST_09944,0
TEST_09945,0
TEST_09946,1
TEST_09947,1
TEST_09948,0
TEST_09949,2
TEST_09950,0
TEST_09951,1
TEST_09952,0
TEST_09953,2
TEST_09954,0
TEST_09955,2
TEST_09956,2
TEST_09957,0
TEST_09958,1
TEST_09959,0
TEST_09960,0
TEST_09961,0
TEST_09962,0
TEST_09963,0
TEST_09964,0
TEST_09965,0
TEST_09966,1
TEST_09967,0
TEST_09968,2
TEST_09969,1
TEST_09970,0
TEST_09971,1
TEST_09972,1
TEST_09973,0
TEST_09974,2
TEST_09975,2
TEST_09976,2
TEST_09977,2
TEST_09978,1
TEST_09979,0
TEST_09980,0
TEST_09981,1
TEST_09982,1
TEST_09983,0
TEST_09984,0
TEST_09985,0
TEST_09986,0
TEST_09987,0
TEST_09988,2
TEST_09989,2
TEST_09990,0
TEST_09991,0
TEST_09992,0
TEST_09993,2
TEST_09994,0
TEST_09995,2
TEST_09996,1
TEST_09997,0
TEST_09998,2
TEST_09999,0
TEST_10000,0
TEST_10001,0
TEST_10002,2
TEST_10003,0
TEST_10004,2
TEST_10005,0
TEST_10006,2
TEST_10007,1
TEST_10008,0
TEST_10009,2
TEST_10010,0
TEST_10011,2
TEST_10012,2
TEST_10013,0
TEST_10014,1
TEST_10015,0
TEST_10016,2
TEST_10017,0
TEST_10018,0
TEST_10019,1
TEST_10020,1
TEST_10021,0
TEST_10022,0
TEST_10023,0
TEST_10024,0
TEST_10025,0
TEST_10026,1
TEST_10027,1
TEST_10028,0
TEST_10029,0
TEST_10030,2
TEST_10031,1
TEST_10032,0
TEST_10033,0
TEST_10034,0
TEST_10035,2
TEST_10036,0
TEST_10037,0
TEST_10038,1
TEST_10039,1
TEST_10040,2
TEST_10041,1
TEST_10042,0
TEST_10043,0
TEST_10044,1
TEST_10045,1
TEST_10046,2
TEST_10047,2
TEST_10048,0
TEST_10049,0
TEST_10050,1
TEST_10051,0
TEST_10052,2
TEST_10053,0
TEST_10054,0
TEST_10055,1
TEST_10056,1
TEST_10057,0
TEST_10058,0
TEST_10059,0
TEST_10060,0
TEST_10061,0
TEST_10062,0
TEST_10063,1
TEST_10064,0
TEST_10065,0
TEST_10066,1
TEST_10067,0
TEST_10068,0
TEST_10069,1
TEST_10070,0
TEST_10071,0
TEST_10072,1
TEST_10073,0
TEST_10074,2
TEST_10075,1
TEST_10076,1
TEST_10077,0
TEST_10078,1
TEST_10079,1
TEST_10080,0
TEST_10081,0
TEST_10082,1
TEST_10083,2
TEST_10084,1
TEST_10085,1
TEST_10086,1
TEST_10087,0
TEST_10088,1
TEST_10089,0
TEST_10090,0
TEST_10091,0
TEST_10092,2
TEST_10093,2
TEST_10094,0
TEST_10095,0
TEST_10096,2
TEST_10097,1
TEST_10098,0
TEST_10099,2
TEST_10100,0
TEST_10101,0
TEST_10102,2
TEST_10103,0
TEST_10104,0
TEST_10105,2
TEST_10106,0
TEST_10107,0
TEST_10108,0
TEST_10109,0
TEST_10110,0
TEST_10111,0
TEST_10112,1
TEST_10113,1
TEST_10114,2
TEST_10115,2
TEST_10116,0
TEST_10117,0
TEST_10118,0
TEST_10119,2
TEST_10120,1
TEST_10121,0
TEST_10122,0
TEST_10123,2
TEST_10124,2
TEST_10125,0
TEST_10126,0
TEST_10127,1
TEST_10128,0
TEST_10129,0
TEST_10130,2
TEST_10131,1
TEST_10132,1
TEST_10133,0
TEST_10134,0
TEST_10135,2
TEST_10136,0
TEST_10137,1
TEST_10138,0
TEST_10139,0
TEST_10140,1
TEST_10141,1
TEST_10142,0
TEST_10143,1
TEST_10144,0
TEST_10145,0
TEST_10146,0
TEST_10147,0
TEST_10148,0
TEST_10149,1
TEST_10150,0
TEST_10151,1
TEST_10152,1
TEST_10153,0
TEST_10154,1
TEST_10155,0
TEST_10156,0
TEST_10157,0
TEST_10158,1
TEST_10159,0
TEST_10160,0
TEST_10161,2
TEST_10162,0
TEST_10163,2
TEST_10164,0
TEST_10165,0
TEST_10166,0
TEST_10167,0
TEST_10168,0
TEST_10169,1
TEST_10170,0
TEST_10171,0
TEST_10172,1
TEST_10173,1
TEST_10174,0
TEST_10175,2
TEST_10176,1
TEST_10177,0
TEST_10178,1
TEST_10179,1
TEST_10180,0
TEST_10181,0
TEST_10182,0
TEST_10183,2
TEST_10184,2
TEST_10185,0
TEST_10186,0
TEST_10187,0
TEST_10188,0
TEST_10189,1
TEST_10190,2
TEST_10191,2
TEST_10192,0
TEST_10193,1
TEST_10194,0
TEST_10195,0
TEST_10196,0
TEST_10197,2
TEST_10198,1
TEST_10199,2
TEST_10200,0
TEST_10201,0
TEST_10202,0
TEST_10203,1
TEST_10204,0
TEST_10205,0
TEST_10206,1
TEST_10207,0
TEST_10208,1
TEST_10209,0
TEST_10210,1
TEST_10211,0
TEST_10212,0
TEST_10213,0
TEST_10214,1
TEST_10215,2
TEST_10216,1
TEST_10217,0
TEST_10218,1
TEST_10219,2
TEST_10220,0
TEST_10221,0
TEST_10222,1
TEST_10223,1
TEST_10224,2
TEST_10225,1
TEST_10226,0
TEST_10227,0
TEST_10228,1
TEST_10229,2
TEST_10230,2
TEST_10231,0
TEST_10232,1
TEST_10233,1
TEST_10234,2
TEST_10235,1
TEST_10236,1
TEST_10237,0
TEST_10238,0
TEST_10239,0
TEST_10240,1
TEST_10241,0
TEST_10242,2
TEST_10243,1
TEST_10244,2
TEST_10245,2
TEST_10246,0
TEST_10247,0
TEST_10248,0
TEST_10249,0
TEST_10250,2
TEST_10251,1
TEST_10252,0
TEST_10253,0
TEST_10254,0
TEST_10255,2
TEST_10256,0
TEST_10257,1
TEST_10258,0
TEST_10259,0
TEST_10260,1
TEST_10261,0
TEST_10262,0
TEST_10263,1
TEST_10264,0
TEST_10265,1
TEST_10266,0
TEST_10267,1
TEST_10268,0
TEST_10269,2
TEST_10270,1
TEST_10271,2
TEST_10272,0
TEST_10273,2
TEST_10274,1
TEST_10275,1
TEST_10276,0
TEST_10277,0
TEST_10278,2
TEST_10279,0
TEST_10280,2
TEST_10281,2
TEST_10282,1
TEST_10283,0
TEST_10284,0
TEST_10285,0
TEST_10286,2
TEST_10287,0
TEST_10288,1
TEST_10289,0
TEST_10290,1
TEST_10291,0
TEST_10292,0
TEST_10293,0
TEST_10294,1
TEST_10295,0
TEST_10296,0
TEST_10297,0
TEST_10298,0
TEST_10299,1
TEST_10300,0
TEST_10301,1
TEST_10302,2
TEST_10303,0
TEST_10304,0
TEST_10305,0
TEST_10306,0
TEST_10307,2
TEST_10308,2
TEST_10309,0
TEST_10310,0
TEST_10311,0
TEST_10312,0
TEST_10313,1
TEST_10314,2
TEST_10315,0
TEST_10316,2
TEST_10317,0
TEST_10318,0
TEST_10319,0
TEST_10320,0
TEST_10321,2
TEST_10322,2
TEST_10323,0
TEST_10324,1
TEST_10325,0
TEST_10326,1
TEST_10327,0
TEST_10328,0
TEST_10329,0
TEST_10330,0
TEST_10331,0
TEST_10332,0
TEST_10333,0
TEST_10334,0
TEST_10335,0
TEST_10336,0
TEST_10337,2
