iter	MultiClass
3219	1.097708893
3220	1.097708315
3221	1.097707968
3222	1.097707621
3223	1.097707042
3224	1.097706579
3225	1.097706001
3226	1.097705885
3227	1.097705769
3228	1.097705538
3229	1.097705075
3230	1.097704844
3231	1.097704612
3232	1.097704497
3233	1.097704265
3234	1.097703918
3235	1.097703571
3236	1.097703224
3237	1.097703108
3238	1.097702646
3239	1.097702761
3240	1.097702414
3241	1.097701604
3242	1.097701604
3243	1.097701489
3244	1.097701373
3245	1.09770091
3246	1.097700332
3247	1.0977001
3248	1.097700216
3249	1.097699522
3250	1.097699059
3251	1.097699059
3252	1.097699175
3253	1.097698365
3254	1.097698018
3255	1.09769767
3256	1.097697786
3257	1.097697323
3258	1.097696976
3259	1.097696745
3260	1.097696051
3261	1.097696629
3262	1.097695819
3263	1.097695819
3264	1.097695588
3265	1.097695472
3266	1.097694894
3267	1.097694662
3268	1.097694547
3269	1.097694199
3270	1.097693968
3271	1.097693737
3272	1.097693274
3273	1.097692811
3274	1.097692811
3275	1.09769258
3276	1.09769258
3277	1.097692233
3278	1.097691885
3279	1.097691538
3280	1.097691076
3281	1.097690613
3282	1.097690381
3283	1.09769015
3284	1.097689803
3285	1.097689687
3286	1.09768934
3287	1.097688993
3288	1.097689109
3289	1.09768853
3290	1.097687952
3291	1.097688067
3292	1.097688067
3293	1.097687373
3294	1.097687257
3295	1.097687142
3296	1.09768691
3297	1.0976861
3298	1.097685869
3299	1.097685985
3300	1.097684944
3301	1.097685638
3302	1.097684828
3303	1.097684481
3304	1.097684249
3305	1.097684134
3306	1.097684134
3307	1.097683902
3308	1.097683324
3309	1.097683324
3310	1.097682745
3311	1.097682167
3312	1.097682398
3313	1.097682051
3314	1.09768182
3315	1.097681588
3316	1.09768101
3317	1.09768101
3318	1.097680547
3319	1.0976802
3320	1.097679737
3321	1.097679737
3322	1.097679621
3323	1.097678811
3324	1.097679043
3325	1.09767858
3326	1.09767858
3327	1.097678233
3328	1.097678233
3329	1.097677886
3330	1.097677654
3331	1.09767696
3332	1.097677423
3333	1.097676845
3334	1.097676266
3335	1.097676035
3336	1.097675803
3337	1.097675572
3338	1.09767534
3339	1.097674993
3340	1.097674415
3341	1.097674646
3342	1.097674183
3343	1.097673489
3344	1.097673489
3345	1.097672795
3346	1.097672101
3347	1.097672679
3348	1.097672101
3349	1.097671291
3350	1.097671407
3351	1.097670944
3352	1.09767025
3353	1.09767025
3354	1.097669903
3355	1.097669787
3356	1.097669555
3357	1.097668861
3358	1.09766863
3359	1.097667936
3360	1.097667936
3361	1.09766782
3362	1.097667936
3363	1.097667357
3364	1.09766701
3365	1.097667126
3366	1.097666779
3367	1.097666432
3368	1.097666547
3369	1.0976662
3370	1.097666316
3371	1.097665969
3372	1.097665506
3373	1.097664812
3374	1.09766458
3375	1.09766458
3376	1.097663886
3377	1.097663539
3378	1.09766377
3379	1.097663423
3380	1.097662961
3381	1.097662729
3382	1.097662729
3383	1.097662151
3384	1.097662382
3385	1.097661341
3386	1.097661688
3387	1.097661225
3388	1.097660994
3389	1.097660531
3390	1.097660299
3391	1.097660068
3392	1.097659837
3393	1.097659605
3394	1.097659605
3395	1.097659374
3396	1.097659027
3397	1.097658333
3398	1.097657985
3399	1.09765787
3400	1.09765787
3401	1.097656944
3402	1.097657291
3403	1.09765706
3404	1.097656481
3405	1.097656019
3406	1.097655903
3407	1.097655787
3408	1.097655787
3409	1.097654977
3410	1.097654746
3411	1.09765463
3412	1.097654283
3413	1.097653936
3414	1.097653936
3415	1.097653589
3416	1.097653242
3417	1.09765301
3418	1.09765301
3419	1.097652548
3420	1.097652432
3421	1.097652085
3422	1.097651506
3423	1.097651275
3424	1.097650812
3425	1.097650581
3426	1.097650234
3427	1.097650002
3428	1.097650002
3429	1.097649424
3430	1.097648961
3431	1.097648845
3432	1.097648498
3433	1.097648498
3434	1.097648267
3435	1.097648267
3436	1.097647341
3437	1.09764711
3438	1.097646878
3439	1.097646647
3440	1.097645953
3441	1.097645721
3442	1.097645953
3443	1.097645721
3444	1.09764549
3445	1.097645143
3446	1.097644449
3447	1.097644102
3448	1.097644217
3449	1.09764387
3450	1.097643639
3451	1.097643176
3452	1.097642713
3453	1.097642829
3454	1.097642829
3455	1.097642135
3456	1.097641672
3457	1.097641556
3458	1.097641093
3459	1.097640746
3460	1.097640515
3461	1.097639936
3462	1.097640052
3463	1.097639589
3464	1.097639358
3465	1.097639242
3466	1.097638779
3467	1.097638664
3468	1.097638317
3469	1.097638317
3470	1.097637622
3471	1.097637738
3472	1.097637391
3473	1.097637275
3474	1.097637044
3475	1.09763635
3476	1.097636118
3477	1.097636234
3478	1.097635655
3479	1.097635771
3480	1.097635424
3481	1.09763473
3482	1.097634614
3483	1.097634614
3484	1.09763392
3485	1.097634036
3486	1.097633573
3487	1.097633457
3488	1.09763311
3489	1.097632879
3490	1.097632416
3491	1.0976323
3492	1.097632184
3493	1.097631953
3494	1.097631143
3495	1.097631259
3496	1.097630796
3497	1.097630218
3498	1.097629755
3499	1.097629986
3500	1.097629408
3501	1.097629292
3502	1.097629061
3503	1.097628945
3504	1.097628251
3505	1.097627904
3506	1.097627441
3507	1.097627441
3508	1.097627441
3509	1.097626747
3510	1.097626747
3511	1.0976264
3512	1.097626284
3513	1.097625474
3514	1.09762559
3515	1.097625474
3516	1.097625243
3517	1.097625127
3518	1.09762478
3519	1.097624548
3520	1.097623854
3521	1.097623623
3522	1.097623391
3523	1.097623276
3524	1.09762316
3525	1.09762235
3526	1.097622003
3527	1.097621309
3528	1.097621424
3529	1.097621309
3530	1.097621193
3531	1.097621077
3532	1.09762073
3533	1.097620383
3534	1.09761992
3535	1.097619689
3536	1.097619689
3537	1.09761911
3538	1.09761911
3539	1.097618879
3540	1.097618763
3541	1.097618301
3542	1.097617606
3543	1.097617144
3544	1.097617606
3545	1.097617375
3546	1.097616912
3547	1.097616565
3548	1.097616102
3549	1.097616102
3550	1.097615755
3551	1.097615292
3552	1.097615292
3553	1.097614598
3554	1.097614367
3555	1.097614135
3556	1.097613788
3557	1.097613441
3558	1.097613325
3559	1.097613325
3560	1.097612863
3561	1.097612284
3562	1.097612168
3563	1.097612053
3564	1.097611359
3565	1.097611474
3566	1.09761078
3567	1.097610664
3568	1.097610549
3569	1.097610202
3570	1.09760997
3571	1.097609623
3572	1.09760916
3573	1.097608929
3574	1.09760835
3575	1.097608119
3576	1.09760754
3577	1.097608003
3578	1.097607425
3579	1.097607309
3580	1.097606962
3581	1.097607193
3582	1.097606731
3583	1.097606383
3584	1.097606268
3585	1.097605689
3586	1.097605458
3587	1.097605111
3588	1.097604879
3589	1.097604648
3590	1.097604879
3591	1.097604185
3592	1.097603838
3593	1.097603491
3594	1.097603375
3595	1.097603144
3596	1.097602681
3597	1.09760245
3598	1.097602218
3599	1.097601987
3600	1.097601871
3601	1.097601293
3602	1.097601177
3603	1.097600946
3604	1.097600598
3605	1.097600367
3606	1.09760002
3607	1.097599789
3608	1.097599557
3609	1.097599441
3610	1.097598863
3611	1.097598747
3612	1.097598747
3613	1.097598632
3614	1.097598284
3615	1.097598053
3616	1.097597359
3617	1.097597128
3618	1.097596896
3619	1.097596433
3620	1.097596202
3621	1.097595855
3622	1.097595739
3623	1.097595045
3624	1.097595161
3625	1.097594814
3626	1.097593888
3627	1.097594235
3628	1.097594004
3629	1.097593772
3630	1.097593309
3631	1.097593309
3632	1.097592615
3633	1.0975925
3634	1.097592384
3635	1.097592037
3636	1.097591343
3637	1.097590995
3638	1.097590648
3639	1.097590648
3640	1.09759007
3641	1.097589723
3642	1.09759007
3643	1.097589607
3644	1.09758926
3645	1.097588913
3646	1.09758845
3647	1.097588219
3648	1.097588334
3649	1.097587872
3650	1.097587987
3651	1.097588103
3652	1.097586946
3653	1.097586946
3654	1.097587062
3655	1.097586367
3656	1.09758602
3657	1.097585789
3658	1.097585442
3659	1.09758521
3660	1.097585095
3661	1.097584632
3662	1.097584401
3663	1.097583706
3664	1.097583706
3665	1.097583706
3666	1.097583359
3667	1.097582896
3668	1.097583012
3669	1.097582549
3670	1.097582318
3671	1.097581624
3672	1.097581739
3673	1.097581045
3674	1.097581161
3675	1.097580814
3676	1.097580814
3677	1.097580004
3678	1.097579773
3679	1.097579657
3680	1.09757931
3681	1.097579078
3682	1.097579194
3683	1.097578616
3684	1.097578384
3685	1.097577921
3686	1.09757769
3687	1.097577459
3688	1.097576649
3689	1.097576533
3690	1.097576302
3691	1.097575839
3692	1.097575839
3693	1.097575376
3694	1.097575145
3695	1.097574913
3696	1.097574566
3697	1.097574219
3698	1.097574219
3699	1.097573409
3700	1.097573988
3701	1.097573872
3702	1.097573293
3703	1.097572946
3704	1.097572946
3705	1.097572599
3706	1.097571905
3707	1.097571211
3708	1.097571442
3709	1.097571442
3710	1.097570864
3711	1.097570864
3712	1.097570285
3713	1.097569938
3714	1.097569707
3715	1.097569475
3716	1.097569707
3717	1.097568897
3718	1.097568897
3719	1.097568318
3720	1.097567856
3721	1.097567508
3722	1.097567624
3723	1.097567393
3724	1.09756693
3725	1.09756693
3726	1.097566583
3727	1.097566467
3728	1.097565889
3729	1.097565889
3730	1.097565889
3731	1.09756531
3732	1.097564847
3733	1.097565079
3734	1.097564269
3735	1.097563806
3736	1.09756369
3737	1.097563459
3738	1.097563343
3739	1.09756288
3740	1.097562418
3741	1.097562071
3742	1.097561839
3743	1.097562302
3744	1.097561145
3745	1.097561145
3746	1.097560914
3747	1.097560566
3748	1.097560566
3749	1.097560104
3750	1.097559757
3751	1.097559409
3752	1.097559409
3753	1.097559062
3754	1.097558484
3755	1.097558831
3756	1.097558137
3757	1.097557558
3758	1.097557327
3759	1.097556864
3760	1.097556864
3761	1.097556748
3762	1.097556517
3763	1.09755617
3764	1.097555823
3765	1.097556054
3766	1.097555013
3767	1.09755455
3768	1.097554203
3769	1.097554203
3770	1.09755374
3771	1.09755374
3772	1.09755374
3773	1.097552815
3774	1.097552815
3775	1.097552699
3776	1.09755212
3777	1.097552236
3778	1.097551889
3779	1.097551658
3780	1.09755131
3781	1.097551426
3782	1.097550848
3783	1.097550732
3784	1.097550501
3785	1.097550153
3786	1.097549691
3787	1.097549228
3788	1.097549112
3789	1.097548649
3790	1.097548534
3791	1.097548534
3792	1.097548187
3793	1.097547145
3794	1.097547377
3795	1.097547145
3796	1.097547261
3797	1.097546682
3798	1.097546335
3799	1.097545988
3800	1.097545873
3801	1.097545525
3802	1.097544947
3803	1.097544947
3804	1.097544831
3805	1.097544253
3806	1.097544021
3807	1.097543443
3808	1.097543096
3809	1.09754298
3810	1.097543096
3811	1.097542402
3812	1.097541939
3813	1.097542054
3814	1.09754136
3815	1.097541013
3816	1.097541245
3817	1.09754055
3818	1.097540666
3819	1.097540088
3820	1.097539972
3821	1.097540088
3822	1.097539856
3823	1.097539509
3824	1.097539046
3825	1.097538584
3826	1.097538121
3827	1.097538236
3828	1.097537774
3829	1.097537542
3830	1.097537195
3831	1.097537195
3832	1.097536732
3833	1.097536732
3834	1.097535922
3835	1.097536038
3836	1.097535807
3837	1.097535807
3838	1.097534765
3839	1.097534534
3840	1.097534071
3841	1.097534071
3842	1.097534071
3843	1.097533493
3844	1.097533493
3845	1.097533261
3846	1.097533146
3847	1.097532683
3848	1.097532567
3849	1.09753222
3850	1.09753222
3851	1.097531873
3852	1.097531757
3853	1.097531063
3854	1.097530832
3855	1.097530947
3856	1.097530485
3857	1.097530485
3858	1.097529675
3859	1.097529328
3860	1.097529212
3861	1.097529096
3862	1.097528633
3863	1.097528402
3864	1.097528286
3865	1.097527939
3866	1.097527476
3867	1.097527245
3868	1.097526666
3869	1.097526204
3870	1.097526088
3871	1.097526088
3872	1.097525394
3873	1.097525162
3874	1.097525162
3875	1.097524815
3876	1.0975247
3877	1.097524468
3878	1.097524121
3879	1.097524005
3880	1.097523311
3881	1.097523195
3882	1.097522501
3883	1.09752227
3884	1.09752227
3885	1.097522038
3886	1.097522038
3887	1.09752146
3888	1.09752146
3889	1.097520766
3890	1.097520534
3891	1.09752065
3892	1.097519724
3893	1.097519724
3894	1.097519493
3895	1.097519262
3896	1.097518683
3897	1.097518915
3898	1.097518799
3899	1.097517758
3900	1.097517526
3901	1.09751741
3902	1.097517179
3903	1.097517179
3904	1.097516716
3905	1.097516369
3906	1.097516138
3907	1.097515675
3908	1.097515791
3909	1.097515212
3910	1.097514749
3911	1.097515212
3912	1.097514518
3913	1.097514171
3914	1.097514287
3915	1.097513824
3916	1.09751313
3917	1.097513014
3918	1.097512551
3919	1.097512551
3920	1.097512435
3921	1.09751151
3922	1.097511625
3923	1.097511047
3924	1.097511163
3925	1.0975107
3926	1.097510584
3927	1.097510353
3928	1.097510353
3929	1.097509774
3930	1.097509196
3931	1.097509196
3932	1.097508733
3933	1.097508849
3934	1.097508155
3935	1.097508617
3936	1.097508039
3937	1.097507692
3938	1.097506882
3939	1.097507113
3940	1.097506882
3941	1.097506535
3942	1.097506188
3943	1.097505841
3944	1.097506188
3945	1.097505378
3946	1.097505262
3947	1.097504452
3948	1.097504684
3949	1.097504105
3950	1.097503874
3951	1.097503758
3952	1.097502948
3953	1.097503064
3954	1.09750237
3955	1.097502138
3956	1.097502254
3957	1.09750237
3958	1.097501675
3959	1.097501444
3960	1.097501213
3961	1.097501328
3962	1.09750075
3963	1.097500287
3964	1.09749994
3965	1.09749994
3966	1.097499361
3967	1.097499246
3968	1.097498667
3969	1.097498899
3970	1.09749832
3971	1.097498089
3972	1.097497626
3973	1.097497626
3974	1.097497163
3975	1.097496816
3976	1.097496122
3977	1.097496469
3978	1.097495775
3979	1.097495543
3980	1.097495312
3981	1.097495312
3982	1.097495196
3983	1.097494733
3984	1.097494386
3985	1.097494618
3986	1.097494039
3987	1.097494039
3988	1.097493461
3989	1.097492882
3990	1.097492882
3991	1.097492535
3992	1.097492072
3993	1.097491841
3994	1.097491494
3995	1.097491031
3996	1.0974908
3997	1.0974908
3998	1.097490337
3999	1.097490452
4000	1.097489874
4001	1.097489874
4002	1.097489295
4003	1.097489411
4004	1.097488833
4005	1.097488601
4006	1.097488486
4007	1.097487907
4008	1.09748756
4009	1.097487329
4010	1.097486981
4011	1.097486981
4012	1.097486981
4013	1.097486519
4014	1.097486172
4015	1.097485593
4016	1.097484899
4017	1.097485362
4018	1.097484667
4019	1.097484783
4020	1.09748432
4021	1.097483973
4022	1.097484089
4023	1.097483395
4024	1.097483279
4025	1.097482932
4026	1.097482353
4027	1.097482353
4028	1.097482006
4029	1.097481544
4030	1.097481659
4031	1.097480849
4032	1.097480734
4033	1.097480387
4034	1.097480271
4035	1.097480271
4036	1.097479924
4037	1.097479808
4038	1.097479577
4039	1.097478535
4040	1.097478767
4041	1.097478073
4042	1.097478304
4043	1.097477494
4044	1.097477726
4045	1.097477494
4046	1.097477031
4047	1.097476337
4048	1.097476453
4049	1.097475874
4050	1.097475527
4051	1.097475296
4052	1.097475527
4053	1.097474949
4054	1.097474833
4055	1.097474486
4056	1.09747437
4057	1.097474023
4058	1.097473907
4059	1.097473676
4060	1.097472982
4061	1.097472519
4062	1.097472519
4063	1.097471825
4064	1.097472519
4065	1.097471825
4066	1.097471709
4067	1.097471131
4068	1.097470899
4069	1.097470321
4070	1.097470321
4071	1.097469974
4072	1.097469974
4073	1.097469395
4074	1.097469279
4075	1.097469279
4076	1.09746847
4077	1.097468238
4078	1.097468238
4079	1.097467544
4080	1.097467775
4081	1.09746766
4082	1.097466734
4083	1.097466618
4084	1.097466271
4085	1.097465924
4086	1.097465808
4087	1.097465461
4088	1.097465346
4089	1.097465808
4090	1.097464651
4091	1.09746442
4092	1.09746442
4093	1.097463726
4094	1.097463726
4095	1.097463379
4096	1.097463147
4097	1.097463379
4098	1.097462685
4099	1.097461759
4100	1.097461875
4101	1.09746199
4102	1.097461643
4103	1.097461065
4104	1.097461296
4105	1.097460718
4106	1.097460371
4107	1.097460371
4108	1.097459908
4109	1.097459445
4110	1.097459214
4111	1.097458751
4112	1.097458404
4113	1.097458404
4114	1.097458519
4115	1.097457478
4116	1.097457594
4117	1.097457247
4118	1.097456784
4119	1.097456784
4120	1.097456321
4121	1.097456205
4122	1.097455511
4123	1.097455627
4124	1.097455164
4125	1.097454933
4126	1.097454817
4127	1.097454701
4128	1.097454007
4129	1.097454123
4130	1.097453544
4131	1.097453429
4132	1.097453081
4133	1.09745285
4134	1.097452619
4135	1.097452272
4136	1.097451925
4137	1.097451577
4138	1.097451693
4139	1.09745123
4140	1.097450999
4141	1.097450652
4142	1.097450652
4143	1.097450189
4144	1.097449495
4145	1.097449726
4146	1.097449379
4147	1.097449263
4148	1.097448801
4149	1.097448454
4150	1.097448106
4151	1.097447644
4152	1.097447644
4153	1.097447297
4154	1.097447181
4155	1.097446834
4156	1.09744614
4157	1.097446024
4158	1.097446024
4159	1.097446024
4160	1.097445792
4161	1.097445214
4162	1.097444983
4163	1.097444404
4164	1.09744371
4165	1.09744371
4166	1.097443247
4167	1.097443247
4168	1.097442784
4169	1.097442553
4170	1.097442669
4171	1.097442206
4172	1.097441627
4173	1.097441627
4174	1.097441049
4175	1.097440933
4176	1.097440355
4177	1.097440007
4178	1.097439892
4179	1.09743966
4180	1.097439429
4181	1.097438966
4182	1.097439198
4183	1.097438966
4184	1.097438735
4185	1.097438041
4186	1.097437925
4187	1.097438041
4188	1.097437346
4189	1.097436999
4190	1.097436884
4191	1.097436652
4192	1.097436074
4193	1.097435727
4194	1.097435611
4195	1.097435611
4196	1.097435379
4197	1.097434917
4198	1.097434685
4199	1.097434454
4200	1.097434222
4201	1.097434107
4202	1.097433644
4203	1.097433297
4204	1.097432718
4205	1.097432718
4206	1.097432487
4207	1.097432256
4208	1.097431908
4209	1.097431561
4210	1.097431561
4211	1.097431446
4212	1.097431214
4213	1.097430404
4214	1.097430057
4215	1.097429826
4216	1.097429594
4217	1.097429016
4218	1.0974289
4219	1.097428553
4220	1.097428553
4221	1.097427859
4222	1.097427975
4223	1.097427743
4224	1.097427396
4225	1.097426818
4226	1.097426818
4227	1.097426702
4228	1.097426123
4229	1.097426123
4230	1.097425661
4231	1.097425545
4232	1.097425545
4233	1.097425082
4234	1.097424735
4235	1.097424619
4236	1.097424388
4237	1.097424041
4238	1.097424041
4239	1.097423578
4240	1.097423
4241	1.097422653
4242	1.097422305
4243	1.097422074
4244	1.097421843
4245	1.09742138
4246	1.097421611
4247	1.097421148
4248	1.097420917
4249	1.097420801
4250	1.097419876
4251	1.097419644
4252	1.097419529
4253	1.097419413
4254	1.097419066
4255	1.097419066
4256	1.097418719
4257	1.097418256
4258	1.097418025
4259	1.097417793
4260	1.097417446
4261	1.09741733
4262	1.097416752
4263	1.097416868
4264	1.097416405
4265	1.097416058
4266	1.097415711
4267	1.097415595
4268	1.097415016
4269	1.097414554
4270	1.097413859
4271	1.097413975
4272	1.097413397
4273	1.097413049
4274	1.097412818
4275	1.097412355
4276	1.097412587
4277	1.09741224
4278	1.097411892
4279	1.097411661
4280	1.097411198
4281	1.097410851
4282	1.097410851
4283	1.097410851
4284	1.097410851
4285	1.097410504
4286	1.097409578
4287	1.097409694
4288	1.09740981
4289	1.097409231
4290	1.097408884
4291	1.097408884
4292	1.097408421
4293	1.09740819
4294	1.097407959
4295	1.09740738
4296	1.097407496
4297	1.09740738
4298	1.09740657
4299	1.097406339
4300	1.097405992
4301	1.097406107
4302	1.097405876
4303	1.097405298
4304	1.097405413
4305	1.097405298
4306	1.097405066
4307	1.097404603
4308	1.097404372
4309	1.097404025
4310	1.097403562
4311	1.097402984
4312	1.097402868
4313	1.097402521
4314	1.097402174
4315	1.097402058
4316	1.097401479
4317	1.097401479
4318	1.097401017
4319	1.097400785
4320	1.097400554
4321	1.097400091
4322	1.09739986
4323	1.097399281
4324	1.097399281
4325	1.097398818
4326	1.097398818
4327	1.097398471
4328	1.09739824
4329	1.097398008
4330	1.097397661
4331	1.097397199
4332	1.097397199
4333	1.097396851
4334	1.097396273
4335	1.09739662
4336	1.097395926
4337	1.097395926
4338	1.097395579
4339	1.097395232
4340	1.097394885
4341	1.097394769
4342	1.097394769
4343	1.097394075
4344	1.097393728
4345	1.097393728
4346	1.097393843
4347	1.097393381
4348	1.097392918
4349	1.097392802
4350	1.097392686
4351	1.097392224
4352	1.097392108
4353	1.097391992
4354	1.097391298
4355	1.097391067
4356	1.097391298
4357	1.097391067
4358	1.097390372
4359	1.097390141
4360	1.097389562
4361	1.097389331
4362	1.097388521
4363	1.097388405
4364	1.097387827
4365	1.097387943
4366	1.097387596
4367	1.09738748
4368	1.097387248
4369	1.097387017
4370	1.097386554
4371	1.097386554
4372	1.097386207
4373	1.097385744
4374	1.097385397
4375	1.097385166
4376	1.097384819
4377	1.097384819
4378	1.09738424
4379	1.097383777
4380	1.09738343
4381	1.097383546
4382	1.097383199
4383	1.097383083
4384	1.097382505
4385	1.097382158
4386	1.097381811
4387	1.097381579
4388	1.097381463
4389	1.097381232
4390	1.097380422
4391	1.097380422
4392	1.097380422
4393	1.097380075
4394	1.097379728
4395	1.097379728
4396	1.097379149
4397	1.097378802
4398	1.097378918
4399	1.09737834
4400	1.09737834
4401	1.097377877
4402	1.097377992
4403	1.097377645
4404	1.097377414
4405	1.097377298
4406	1.09737672
4407	1.097376257
4408	1.097376026
4409	1.097375678
4410	1.097375678
4411	1.097375563
4412	1.097375447
4413	1.097374984
4414	1.097374521
4415	1.097374174
4416	1.097373596
4417	1.097373364
4418	1.097373133
4419	1.097373133
4420	1.097372786
4421	1.097372902
4422	1.09737186
4423	1.09737186
4424	1.097372092
4425	1.097371629
4426	1.097371166
4427	1.097370935
4428	1.09737105
4429	1.097370241
4430	1.097369778
4431	1.097369662
4432	1.097369431
4433	1.097369199
4434	1.097368852
4435	1.097368505
4436	1.097368274
4437	1.097368274
4438	1.097368042
4439	1.097367001
4440	1.097367348
4441	1.097366538
4442	1.097366538
4443	1.097366191
4444	1.097366075
4445	1.097365844
4446	1.097365613
4447	1.097365265
4448	1.097364687
4449	1.097364687
4450	1.09736434
4451	1.097363993
4452	1.097364109
4453	1.09736353
4454	1.09736353
4455	1.097363183
4456	1.097362952
4457	1.097362604
4458	1.097362604
4459	1.097362026
4460	1.097361563
4461	1.097361679
4462	1.097361332
4463	1.097360638
4464	1.097360406
4465	1.097360406
4466	1.097359828
4467	1.097359828
4468	1.097359018
4469	1.097359249
4470	1.097359018
4471	1.097358439
4472	1.097358208
4473	1.097357861
4474	1.097357398
4475	1.097357167
4476	1.097356935
4477	1.097356357
4478	1.097356588
4479	1.097355894
4480	1.097355547
4481	1.097355084
4482	1.097354853
4483	1.097354737
4484	1.097354737
4485	1.097354043
4486	1.097354043
4487	1.097353348
4488	1.097353464
4489	1.097352654
4490	1.097352539
4491	1.097352307
4492	1.09735196
4493	1.097352654
4494	1.097351613
4495	1.097351613
4496	1.097351382
4497	1.097351034
4498	1.097350572
4499	1.097350109
4500	1.09735034
4501	1.097349877
4502	1.097349877
4503	1.097349299
4504	1.097348952
4505	1.097349183
4506	1.09734872
4507	1.097348258
4508	1.097348258
4509	1.097347679
4510	1.097347448
4511	1.097346985
4512	1.097347216
4513	1.097346869
4514	1.097346175
4515	1.097346175
4516	1.097345597
4517	1.097345249
4518	1.097345018
4519	1.097344787
4520	1.097344671
4521	1.097344787
4522	1.097344208
4523	1.097343977
4524	1.09734363
4525	1.097343398
4526	1.097343051
4527	1.09734282
4528	1.097342357
4529	1.097342473
4530	1.097342241
4531	1.097341663
4532	1.097341547
4533	1.0973412
4534	1.097340853
4535	1.097340737
4536	1.097340274
4537	1.097340159
4538	1.097339812
4539	1.097339464
4540	1.097339002
4541	1.097339117
4542	1.097338539
4543	1.097338539
4544	1.097338192
4545	1.097338192
4546	1.097337613
4547	1.097337729
4548	1.097336919
4549	1.097337035
4550	1.097337035
4551	1.097336109
4552	1.097335878
4553	1.097335531
4554	1.097334837
4555	1.097334721
4556	1.097334837
4557	1.097334605
4558	1.097334142
4559	1.097334142
4560	1.097333795
4561	1.097333564
4562	1.097332985
4563	1.097333101
4564	1.097332523
4565	1.097332985
4566	1.097332523
4567	1.097331944
4568	1.097331481
4569	1.097331597
4570	1.097331366
4571	1.097330903
4572	1.097330324
4573	1.097329977
4574	1.097329283
4575	1.097329283
4576	1.097329514
4577	1.097329052
4578	1.097328936
4579	1.097328242
4580	1.09732801
4581	1.097327779
4582	1.097327316
4583	1.097327316
4584	1.097326853
4585	1.097326738
4586	1.09732639
4587	1.097326043
4588	1.097325465
4589	1.097325349
4590	1.097325002
4591	1.097324539
4592	1.097324308
4593	1.097324424
4594	1.097324192
4595	1.097323729
4596	1.097323267
4597	1.097323035
4598	1.097323035
4599	1.097322688
4600	1.097322688
4601	1.097321878
4602	1.097321762
4603	1.097321878
4604	1.0973213
4605	1.097320374
4606	1.097320953
4607	1.097320258
4608	1.097319796
4609	1.09731968
4610	1.097319101
4611	1.09731887
4612	1.09731887
4613	1.097318754
4614	1.097318523
4615	1.09731806
4616	1.09731806
4617	1.097317713
4618	1.097317597
4619	1.097316903
4620	1.097316672
4621	1.097316672
4622	1.097316325
4623	1.097316209
4624	1.09731563
4625	1.097315168
4626	1.097315168
4627	1.097314936
4628	1.097315052
4629	1.097314358
4630	1.097314589
4631	1.097314473
4632	1.097314011
4633	1.097313663
4634	1.097313085
4635	1.097313085
4636	1.097312275
4637	1.097312506
4638	1.097311928
4639	1.097311928
4640	1.097311581
4641	1.097311118
4642	1.097311118
4643	1.097310887
4644	1.097310424
4645	1.097310077
4646	1.09730973
4647	1.097309383
4648	1.097309498
4649	1.097309035
4650	1.097308457
4651	1.097308573
4652	1.097307878
4653	1.097307531
4654	1.097307416
4655	1.097306953
4656	1.097307184
4657	1.097306721
4658	1.097306374
4659	1.097306259
4660	1.097306027
4661	1.097305333
4662	1.097305333
4663	1.097304755
4664	1.097304408
4665	1.097304755
4666	1.097303945
4667	1.09730406
4668	1.097303829
4669	1.097303366
4670	1.097303019
4671	1.097303135
4672	1.097302556
4673	1.097302441
4674	1.097302209
4675	1.097301746
4676	1.097300937
4677	1.097300821
4678	1.097300705
4679	1.097300011
4680	1.097300011
4681	1.097300242
4682	1.097299548
4683	1.097299317
4684	1.097299085
4685	1.097299317
4686	1.097298507
4687	1.097298275
4688	1.097298275
4689	1.097297928
4690	1.097297697
4691	1.097297118
4692	1.097296887
4693	1.097297118
4694	1.097296656
4695	1.097295961
4696	1.097295961
4697	1.097295499
4698	1.097295152
4699	1.097295152
4700	1.09729411
4701	1.09729411
4702	1.097293995
4703	1.0972933
4704	1.097293185
4705	1.097293069
4706	1.097292722
4707	1.097292259
4708	1.097292259
4709	1.097292028
4710	1.097291333
4711	1.097290755
4712	1.097290871
4713	1.097290871
4714	1.097290639
4715	1.097290292
4716	1.097290176
4717	1.097289367
4718	1.097289135
4719	1.097289019
4720	1.097288441
4721	1.097288557
4722	1.097287978
4723	1.097287978
4724	1.097287862
4725	1.097287284
4726	1.097287053
4727	1.097286821
4728	1.097286705
4729	1.097286127
4730	1.097286127
4731	1.097285896
4732	1.097285317
4733	1.097285317
4734	1.09728578
4735	1.09728497
4736	1.097284391
4737	1.097284507
4738	1.09728416
4739	1.097284391
4740	1.097283813
4741	1.097283466
4742	1.097283466
4743	1.097283119
4744	1.097283234
4745	1.097282425
4746	1.097282309
4747	1.097281962
4748	1.097281499
4749	1.097281383
4750	1.097280689
4751	1.097280342
4752	1.097280342
4753	1.097279763
4754	1.097279648
4755	1.097279416
4756	1.097278954
4757	1.097278838
4758	1.097278838
4759	1.097278144
4760	1.097277912
4761	1.097277449
4762	1.097277334
4763	1.097277102
4764	1.097276755
4765	1.097276524
4766	1.097276293
4767	1.097276293
4768	1.097275945
4769	1.097275251
4770	1.097275136
4771	1.097274557
4772	1.097274557
